,source_uid,source_bid,source_name,source_class,source_type,target_uid,target_bid,target_name,target_class,target_type,target_muscle,syn_count,eff_weight
11359,17972,11640,IN13A006,intrinsic,gaba,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,6,-6
11360,17972,11640,IN13A006,intrinsic,gaba,11777,19667,MNfl34,motor,glutamate,Sternal posterior rotator,10,-10
11361,17972,11640,IN13A006,intrinsic,gaba,23267,19771,MNfl12,motor,glutamate,Tr flexor,8,-8
11362,17972,11640,IN13A006,intrinsic,gaba,7314,21944,MNfl35,motor,glutamate,Fe reductor,31,-31
11363,17972,11640,IN13A006,intrinsic,gaba,16876,24139,MNfl04,motor,unclear,ltm,8,-8
11364,17972,11640,IN13A006,intrinsic,gaba,16761,25674,MNfl47,motor,gaba,Ta depressor,5,-5
11365,17972,11640,IN13A006,intrinsic,gaba,14021,47642,MNfl04,motor,unclear,ltm,6,-6
11366,17972,11640,IN13A006,intrinsic,gaba,3357,156857,MNfl35,motor,glutamate,Fe reductor,25,-25
11367,17972,11640,IN13A006,intrinsic,gaba,11454,157320,MNfl52,motor,gaba,Ta levator,14,-14
11368,17973,11244,IN12A001,intrinsic,acetylcholine,10829,10130,MNwm23,motor,glutamate,hg3,5,5
11369,17973,11244,IN12A001,intrinsic,acetylcholine,2927,10669,MNwm21,motor,unknown,DVM 1a-c,21,21
11370,17973,11244,IN12A001,intrinsic,acetylcholine,16650,10694,MNwm30,motor,glutamate,ps2,38,38
11371,17973,11244,IN12A001,intrinsic,acetylcholine,5556,10737,MNml39,motor,acetylcholine,Ti extensor,24,24
11372,17973,11244,IN12A001,intrinsic,acetylcholine,21382,10787,MNad34,motor,glutamate,abdomen A1,48,48
11373,17973,11244,IN12A001,intrinsic,acetylcholine,7718,11054,MNwm30,motor,glutamate,ps2,7,7
11374,17973,11244,IN12A001,intrinsic,acetylcholine,6746,11115,MNml41,motor,glutamate,Ti extensor,12,12
11375,17973,11244,IN12A001,intrinsic,acetylcholine,19149,11226,MNfl35,motor,glutamate,Fe reductor,6,6
11376,17973,11244,IN12A001,intrinsic,acetylcholine,15740,11375,MNad63,motor,glutamate,abdomen A2,18,18
11377,17973,11244,IN12A001,intrinsic,acetylcholine,17347,11638,MNad40,motor,glutamate,abdomen A2,16,16
11378,17973,11244,IN12A001,intrinsic,acetylcholine,17060,11663,MNwm15,motor,gaba,"DVM 2a, b",11,11
11379,17973,11244,IN12A001,intrinsic,acetylcholine,5943,11706,MNfl39,motor,glutamate,Ti extensor,16,16
11380,17973,11244,IN12A001,intrinsic,acetylcholine,15848,11809,MNhl59,motor,glutamate,hind leg,12,12
11381,17973,11244,IN12A001,intrinsic,acetylcholine,10125,11813,MNhl02,motor,glutamate,hind leg,24,24
11382,17973,11244,IN12A001,intrinsic,acetylcholine,15533,12096,MNfl31,motor,glutamate,Pleural remotor/abductor,15,15
11383,17973,11244,IN12A001,intrinsic,acetylcholine,18091,12134,MNfl30,motor,glutamate,Ti flexor,9,9
11384,17973,11244,IN12A001,intrinsic,acetylcholine,9186,12330,MNwm21,motor,glutamate,DVM 1a-c,23,23
11385,17973,11244,IN12A001,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,16,16
11386,17973,11244,IN12A001,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,106,106
11387,17973,11244,IN12A001,intrinsic,acetylcholine,14030,12693,MNml32,motor,glutamate,ltm,49,49
11388,17973,11244,IN12A001,intrinsic,acetylcholine,2230,12704,MNfl39,motor,glutamate,Ti extensor,82,82
11389,17973,11244,IN12A001,intrinsic,acetylcholine,9202,12756,MNad35,motor,glutamate,abdomen A2,18,18
11390,17973,11244,IN12A001,intrinsic,acetylcholine,14330,12802,MNad14,motor,glutamate,abdomen,5,5
11391,17973,11244,IN12A001,intrinsic,acetylcholine,12134,13075,MNhl39,motor,glutamate,Ti extensor,35,35
11392,17973,11244,IN12A001,intrinsic,acetylcholine,7381,13214,MNwm01,motor,glutamate,TTM,6,6
11393,17973,11244,IN12A001,intrinsic,acetylcholine,11858,13228,MNwm15,motor,acetylcholine,"DVM 3a, b",46,46
11394,17973,11244,IN12A001,intrinsic,acetylcholine,4279,13480,MNad10,motor,glutamate,abdomen,5,5
11395,17973,11244,IN12A001,intrinsic,acetylcholine,9288,13586,MNwm15,motor,glutamate,"DVM 3a, b",27,27
11396,17973,11244,IN12A001,intrinsic,acetylcholine,15121,13784,MNml24,motor,glutamate,Acc. ti flexor,19,19
11397,17973,11244,IN12A001,intrinsic,acetylcholine,7792,13817,MNml16,motor,glutamate,Sternal adductor,18,18
11398,17973,11244,IN12A001,intrinsic,acetylcholine,10647,13904,MNml37,motor,glutamate,Tr extensor,10,10
11399,17973,11244,IN12A001,intrinsic,acetylcholine,23361,13952,MNfl38,motor,glutamate,ltm1-tibia,15,15
11400,17973,11244,IN12A001,intrinsic,acetylcholine,16741,14017,MNwm21,motor,unknown,DVM 1a-c,30,30
11401,17973,11244,IN12A001,intrinsic,acetylcholine,215,14069,MNfl32,motor,glutamate,ltm,20,20
11402,17973,11244,IN12A001,intrinsic,acetylcholine,7949,14871,MNad24,motor,glutamate,abdomen,13,13
11403,17973,11244,IN12A001,intrinsic,acetylcholine,13722,14949,MNfl13,motor,glutamate,Fe reductor,12,12
11404,17973,11244,IN12A001,intrinsic,acetylcholine,6135,15523,MNad28,motor,glutamate,abdomen A1,22,22
11405,17973,11244,IN12A001,intrinsic,acetylcholine,17268,15712,MNhl38,motor,glutamate,ltm1-tibia,40,40
11406,17973,11244,IN12A001,intrinsic,acetylcholine,11280,15801,MNad33,motor,glutamate,abdomen A2,19,19
11407,17973,11244,IN12A001,intrinsic,acetylcholine,22104,15873,MNml38,motor,glutamate,ltm1-tibia,56,56
11408,17973,11244,IN12A001,intrinsic,acetylcholine,16737,16278,MNad46,motor,acetylcholine,abdomen A2,10,10
11409,17973,11244,IN12A001,intrinsic,acetylcholine,14548,16559,MNwm15,motor,acetylcholine,"DVM 2a, b",16,16
11410,17973,11244,IN12A001,intrinsic,acetylcholine,4074,16956,MNad44,motor,acetylcholine,abdomen,7,7
11411,17973,11244,IN12A001,intrinsic,acetylcholine,7628,16963,MNfl12,motor,glutamate,Tr flexor,5,5
11412,17973,11244,IN12A001,intrinsic,acetylcholine,15635,17022,MNhm38,motor,glutamate,hi1,5,5
11413,17973,11244,IN12A001,intrinsic,acetylcholine,19372,17176,MNfl36,motor,glutamate,Sternal anterior rotator,8,8
11414,17973,11244,IN12A001,intrinsic,acetylcholine,9258,17226,MNfl12,motor,glutamate,Tr flexor,8,8
11415,17973,11244,IN12A001,intrinsic,acetylcholine,20040,17664,MNfl10,motor,glutamate,front leg,7,7
11416,17973,11244,IN12A001,intrinsic,acetylcholine,8702,17964,MNml79,motor,glutamate,middle leg,12,12
11417,17973,11244,IN12A001,intrinsic,acetylcholine,22074,18440,MNfl07,motor,glutamate,Tr flexor,6,6
11418,17973,11244,IN12A001,intrinsic,acetylcholine,10455,18983,MNfl35,motor,glutamate,Fe reductor,6,6
11419,17973,11244,IN12A001,intrinsic,acetylcholine,21508,19074,MNhl27,motor,glutamate,Acc. ti flexor,7,7
11420,17973,11244,IN12A001,intrinsic,acetylcholine,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,43,43
11421,17973,11244,IN12A001,intrinsic,acetylcholine,8283,19652,MNfl20,motor,glutamate,Tergotr.,10,10
11422,17973,11244,IN12A001,intrinsic,acetylcholine,12723,19704,MNml12,motor,glutamate,Tr flexor,6,6
11423,17973,11244,IN12A001,intrinsic,acetylcholine,23267,19771,MNfl12,motor,glutamate,Tr flexor,17,17
11424,17973,11244,IN12A001,intrinsic,acetylcholine,1895,19886,MNfl12,motor,glutamate,Tr flexor,5,5
11425,17973,11244,IN12A001,intrinsic,acetylcholine,19190,20786,MNhm38,motor,glutamate,hi1,12,12
11426,17973,11244,IN12A001,intrinsic,acetylcholine,5684,21255,MNml31,motor,glutamate,Pleural remotor/abductor,5,5
11427,17973,11244,IN12A001,intrinsic,acetylcholine,7314,21944,MNfl35,motor,glutamate,Fe reductor,46,46
11428,17973,11244,IN12A001,intrinsic,acetylcholine,19043,21963,MNhl32,motor,glutamate,ltm,5,5
11429,17973,11244,IN12A001,intrinsic,acetylcholine,9041,23299,MNfl05,motor,glutamate,Tr flexor,11,11
11430,17973,11244,IN12A001,intrinsic,acetylcholine,8622,24725,MNml15,motor,glutamate,ltm2-femur,5,5
11431,17973,11244,IN12A001,intrinsic,acetylcholine,16761,25674,MNfl47,motor,gaba,Ta depressor,9,9
11432,17973,11244,IN12A001,intrinsic,acetylcholine,16734,27479,MNhl62,motor,glutamate,hind leg,5,5
11433,17973,11244,IN12A001,intrinsic,acetylcholine,1493,61001,MNhl19,motor,glutamate,ltm1-tibia,20,20
11434,17973,11244,IN12A001,intrinsic,acetylcholine,13128,153315,MNml12,motor,glutamate,Tr flexor,5,5
11435,17973,11244,IN12A001,intrinsic,acetylcholine,15565,155218,MNml12,motor,glutamate,Tr flexor,5,5
11436,17973,11244,IN12A001,intrinsic,acetylcholine,3357,156857,MNfl35,motor,glutamate,Fe reductor,102,102
11437,17973,11244,IN12A001,intrinsic,acetylcholine,11454,157320,MNfl52,motor,gaba,Ta levator,10,10
11438,17973,11244,IN12A001,intrinsic,acetylcholine,9478,219853,MNml31,motor,glutamate,Pleural remotor/abductor,10,10
11439,17979,13931,IN03B042,intrinsic,gaba,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,20,-20
11440,17979,13931,IN03B042,intrinsic,gaba,11199,13300,MNfl36,motor,glutamate,Sternal anterior rotator,128,-128
11441,17979,13931,IN03B042,intrinsic,gaba,22711,13464,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,14,-14
11442,17979,13931,IN03B042,intrinsic,gaba,16232,21718,MNfl16,motor,glutamate,Sternal adductor,51,-51
11443,17979,13931,IN03B042,intrinsic,gaba,11488,22215,MNfl36,motor,glutamate,Sternal anterior rotator,76,-76
11444,18001,22931,IN12B041,intrinsic,gaba,15415,101043,MNfl27,motor,glutamate,Acc. ti flexor,7,-7
11445,18002,20932,IN04B100,intrinsic,acetylcholine,6137,13920,MNfl44,motor,glutamate,Fe reductor,7,7
11446,18002,20932,IN04B100,intrinsic,acetylcholine,7314,21944,MNfl35,motor,glutamate,Fe reductor,14,14
11447,18002,20932,IN04B100,intrinsic,acetylcholine,3357,156857,MNfl35,motor,glutamate,Fe reductor,22,22
11448,18013,18835,IN08A036,intrinsic,glutamate,19149,11226,MNfl35,motor,glutamate,Fe reductor,120,-120
11449,18013,18835,IN08A036,intrinsic,glutamate,22286,12891,MNfl44,motor,glutamate,Fe reductor,34,-34
11450,18013,18835,IN08A036,intrinsic,glutamate,21703,15434,MNfl50,motor,glutamate,Ta depressor,10,-10
11451,18013,18835,IN08A036,intrinsic,glutamate,10455,18983,MNfl35,motor,glutamate,Fe reductor,78,-78
11452,18013,18835,IN08A036,intrinsic,glutamate,11473,24050,MNfl13,motor,glutamate,Fe reductor,28,-28
11453,18022,19029,IN14B014,intrinsic,glutamate,6137,13920,MNfl44,motor,glutamate,Fe reductor,5,-5
11454,18022,19029,IN14B014,intrinsic,glutamate,13722,14949,MNfl13,motor,glutamate,Fe reductor,10,-10
11455,18022,19029,IN14B014,intrinsic,glutamate,7314,21944,MNfl35,motor,glutamate,Fe reductor,15,-15
11456,18022,19029,IN14B014,intrinsic,glutamate,3357,156857,MNfl35,motor,glutamate,Fe reductor,35,-35
11457,18032,19059,IN06B025,intrinsic,gaba,2924,10931,MNwm23,motor,gaba,hg3,5,-5
11458,18032,19059,IN06B025,intrinsic,gaba,1421,11954,MNnm08,motor,glutamate,neck,12,-12
11459,18032,19059,IN06B025,intrinsic,gaba,4878,45594,MNnm03,motor,glutamate,neck,14,-14
11460,18048,14567,IN03A066,intrinsic,acetylcholine,3698,14346,MNfl17,motor,unknown,Pleural remotor/abductor,12,12
11461,18048,14567,IN03A066,intrinsic,acetylcholine,15203,16419,MNfl31,motor,glutamate,Pleural remotor/abductor,33,33
11462,18048,14567,IN03A066,intrinsic,acetylcholine,1155,21241,MNfl06,motor,glutamate,Sternal posterior rotator,29,29
11463,18055,25798,IN00A043,intrinsic,gaba,10829,10130,MNwm23,motor,glutamate,hg3,6,-6
11464,18055,25798,IN00A043,intrinsic,gaba,16650,10694,MNwm30,motor,glutamate,ps2,9,-9
11465,18055,25798,IN00A043,intrinsic,gaba,7718,11054,MNwm30,motor,glutamate,ps2,8,-8
11466,18074,14103,IN12B020,intrinsic,gaba,1529,14783,MNfl14,motor,glutamate,Acc. tr flexor,15,-15
11467,18074,14103,IN12B020,intrinsic,gaba,3277,16400,MNfl14,motor,unknown,Acc. tr flexor,14,-14
11468,18074,14103,IN12B020,intrinsic,gaba,3886,22729,MNfl14,motor,glutamate,Acc. tr flexor,24,-24
11469,18076,12104,IN13A012,intrinsic,gaba,18089,12396,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,21,-21
11470,18076,12104,IN13A012,intrinsic,gaba,21740,13397,MNfl24,motor,glutamate,Acc. ti flexor,11,-11
11471,18076,12104,IN13A012,intrinsic,gaba,18069,15023,MNfl43,motor,glutamate,Acc. ti flexor,8,-8
11472,18076,12104,IN13A012,intrinsic,gaba,20171,18554,MNfl42,motor,glutamate,Acc. ti flexor,11,-11
11473,18076,12104,IN13A012,intrinsic,gaba,19861,18579,MNfl08,motor,glutamate,Sternotrochanter,7,-7
11474,18076,12104,IN13A012,intrinsic,gaba,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,6,-6
11475,18076,12104,IN13A012,intrinsic,gaba,18287,29487,MNfl49,motor,glutamate,Ta depressor,7,-7
11476,18076,12104,IN13A012,intrinsic,gaba,18514,100515,MNfl22,motor,glutamate,Sternotrochanter,6,-6
11477,18095,24023,IN16B083,intrinsic,glutamate,5550,11657,MNfl41,motor,glutamate,Ti extensor,24,-24
11478,18095,24023,IN16B083,intrinsic,glutamate,2230,12704,MNfl39,motor,glutamate,Ti extensor,10,-10
11479,18097,23761,IN02A029,intrinsic,glutamate,2263,11033,MNnm10,motor,glutamate,neck,44,-44
11480,18097,23761,IN02A029,intrinsic,glutamate,15022,11059,MNnm08,motor,glutamate,neck,18,-18
11481,18097,23761,IN02A029,intrinsic,glutamate,1421,11954,MNnm08,motor,glutamate,neck,98,-98
11482,18097,23761,IN02A029,intrinsic,glutamate,6389,15244,MNnm13,motor,unknown,neck,20,-20
11483,18097,23761,IN02A029,intrinsic,glutamate,10273,178721,MNnm10,motor,glutamate,neck,6,-6
11484,18115,10329,IN03B008,intrinsic,glutamate,17815,14390,MNwm26,motor,glutamate,i2,7,-7
11485,18116,10463,IN07B009,intrinsic,glutamate,5505,13170,MNhl24,motor,glutamate,Acc. ti flexor,6,-6
11486,18116,10463,IN07B009,intrinsic,glutamate,11570,13283,MNfl21,motor,glutamate,Ti flexor,6,-6
11487,18116,10463,IN07B009,intrinsic,glutamate,2441,14596,MNhl31,motor,glutamate,Pleural remotor/abductor,5,-5
11488,18116,10463,IN07B009,intrinsic,glutamate,10789,14824,MNfl25,motor,glutamate,Acc. ti flexor,6,-6
11489,18116,10463,IN07B009,intrinsic,glutamate,19114,15262,MNhl17,motor,glutamate,Pleural remotor/abductor,8,-8
11490,18116,10463,IN07B009,intrinsic,glutamate,4941,16035,MNml34,motor,glutamate,Sternal posterior rotator,24,-24
11491,18116,10463,IN07B009,intrinsic,glutamate,6633,18963,MNfl28,motor,glutamate,Acc. ti flexor,7,-7
11492,18116,10463,IN07B009,intrinsic,glutamate,18438,19206,MNml17,motor,glutamate,Pleural remotor/abductor,7,-7
11493,18120,21956,IN04B101,intrinsic,acetylcholine,18089,12396,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,15,15
11494,18120,21956,IN04B101,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,68,68
11495,18120,21956,IN04B101,intrinsic,acetylcholine,21423,13490,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,32,32
11496,18120,21956,IN04B101,intrinsic,acetylcholine,13722,14949,MNfl13,motor,glutamate,Fe reductor,7,7
11497,18120,21956,IN04B101,intrinsic,acetylcholine,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,24,24
11498,18120,21956,IN04B101,intrinsic,acetylcholine,7314,21944,MNfl35,motor,glutamate,Fe reductor,15,15
11499,18120,21956,IN04B101,intrinsic,acetylcholine,17515,26566,MNfl36,motor,glutamate,Sternal anterior rotator,6,6
11500,18120,21956,IN04B101,intrinsic,acetylcholine,3357,156857,MNfl35,motor,glutamate,Fe reductor,6,6
11501,18135,21724,IN03A087,intrinsic,acetylcholine,1529,14783,MNfl14,motor,glutamate,Acc. tr flexor,50,50
11502,18135,21724,IN03A087,intrinsic,acetylcholine,3277,16400,MNfl14,motor,unknown,Acc. tr flexor,16,16
11503,18135,21724,IN03A087,intrinsic,acetylcholine,22074,18440,MNfl07,motor,glutamate,Tr flexor,58,58
11504,18135,21724,IN03A087,intrinsic,acetylcholine,1895,19886,MNfl12,motor,glutamate,Tr flexor,48,48
11505,18135,21724,IN03A087,intrinsic,acetylcholine,10966,20386,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,13,13
11506,18135,21724,IN03A087,intrinsic,acetylcholine,5818,20572,MNfl07,motor,glutamate,Tr flexor,8,8
11507,18135,21724,IN03A087,intrinsic,acetylcholine,16232,21718,MNfl16,motor,glutamate,Sternal adductor,11,11
11508,18135,21724,IN03A087,intrinsic,acetylcholine,3886,22729,MNfl14,motor,glutamate,Acc. tr flexor,10,10
11509,18135,21724,IN03A087,intrinsic,acetylcholine,20558,41933,MNfl12,motor,glutamate,Tr flexor,10,10
11510,18148,19493,IN20A.22A015,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,38,38
11511,18148,19493,IN20A.22A015,intrinsic,acetylcholine,2230,12704,MNfl39,motor,glutamate,Ti extensor,15,15
11512,18148,19493,IN20A.22A015,intrinsic,acetylcholine,20040,17664,MNfl10,motor,glutamate,front leg,13,13
11513,18152,31382,IN16B038,intrinsic,glutamate,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,15,-15
11514,18152,31382,IN16B038,intrinsic,glutamate,7628,16963,MNfl12,motor,glutamate,Tr flexor,16,-16
11515,18152,31382,IN16B038,intrinsic,glutamate,19372,17176,MNfl36,motor,glutamate,Sternal anterior rotator,45,-45
11516,18152,31382,IN16B038,intrinsic,glutamate,9258,17226,MNfl12,motor,glutamate,Tr flexor,5,-5
11517,18152,31382,IN16B038,intrinsic,glutamate,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,19,-19
11518,18152,31382,IN16B038,intrinsic,glutamate,23267,19771,MNfl12,motor,glutamate,Tr flexor,5,-5
11519,18152,31382,IN16B038,intrinsic,glutamate,17515,26566,MNfl36,motor,glutamate,Sternal anterior rotator,82,-82
11520,18152,31382,IN16B038,intrinsic,glutamate,20971,153142,MNfl07,motor,glutamate,Tr flexor,5,-5
11521,18152,31382,IN16B038,intrinsic,glutamate,16635,155853,MNfl16,motor,glutamate,Sternal adductor,6,-6
11522,18160,17262,IN00A030,intrinsic,gaba,21239,10129,MNwm27,motor,glutamate,iii1,5,-5
11523,18187,27084,IN06B059,intrinsic,gaba,10162,10270,MNwm32,motor,gaba,tp2,28,-28
11524,18187,27084,IN06B059,intrinsic,gaba,16650,10694,MNwm30,motor,glutamate,ps2,5,-5
11525,18187,27084,IN06B059,intrinsic,gaba,15987,10766,MNwm32,motor,glutamate,tp2,14,-14
11526,18187,27084,IN06B059,intrinsic,gaba,7718,11054,MNwm30,motor,glutamate,ps2,16,-16
11527,18202,103459,IN09A069,intrinsic,gaba,4567,13163,MNfl40,motor,glutamate,Ti flexor,10,-10
11528,18202,103459,IN09A069,intrinsic,gaba,11570,13283,MNfl21,motor,glutamate,Ti flexor,18,-18
11529,18202,103459,IN09A069,intrinsic,gaba,10377,13563,MNfl30,motor,glutamate,Ti flexor,11,-11
11530,18202,103459,IN09A069,intrinsic,gaba,16232,21718,MNfl16,motor,glutamate,Sternal adductor,9,-9
11531,18205,13256,IN06B029,intrinsic,gaba,16758,11786,MNfl32,motor,glutamate,ltm,7,-7
11532,18205,13256,IN06B029,intrinsic,gaba,1895,19886,MNfl12,motor,glutamate,Tr flexor,6,-6
11533,18205,13256,IN06B029,intrinsic,gaba,7274,166385,MNfl38,motor,unknown,ltm1-tibia,7,-7
11534,18230,165318,IN04B094,intrinsic,acetylcholine,5550,11657,MNfl41,motor,glutamate,Ti extensor,28,28
11535,18230,165318,IN04B094,intrinsic,acetylcholine,15533,12096,MNfl31,motor,glutamate,Pleural remotor/abductor,10,10
11536,18230,165318,IN04B094,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,11,11
11537,18230,165318,IN04B094,intrinsic,acetylcholine,21423,13490,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,43,43
11538,18230,165318,IN04B094,intrinsic,acetylcholine,13722,14949,MNfl13,motor,glutamate,Fe reductor,9,9
11539,18230,165318,IN04B094,intrinsic,acetylcholine,7314,21944,MNfl35,motor,glutamate,Fe reductor,8,8
11540,18246,11353,IN08A008,intrinsic,glutamate,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,8,-8
11541,18246,11353,IN08A008,intrinsic,glutamate,8283,19652,MNfl20,motor,glutamate,Tergotr.,9,-9
11542,18246,11353,IN08A008,intrinsic,glutamate,17515,26566,MNfl36,motor,glutamate,Sternal anterior rotator,43,-43
11543,18246,11353,IN08A008,intrinsic,glutamate,16635,155853,MNfl16,motor,glutamate,Sternal adductor,10,-10
11544,18246,11353,IN08A008,intrinsic,glutamate,5574,163719,MNfl34,motor,glutamate,Sternal posterior rotator,6,-6
11545,18284,152244,IN04B086,intrinsic,acetylcholine,18089,12396,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,9,9
11546,18284,152244,IN04B086,intrinsic,acetylcholine,13075,12686,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,68,68
11547,18284,152244,IN04B086,intrinsic,acetylcholine,21423,13490,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,45,45
11548,18284,152244,IN04B086,intrinsic,acetylcholine,6137,13920,MNfl44,motor,glutamate,Fe reductor,8,8
11549,18284,152244,IN04B086,intrinsic,acetylcholine,13722,14949,MNfl13,motor,glutamate,Fe reductor,19,19
11550,18284,152244,IN04B086,intrinsic,acetylcholine,938,19319,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,41,41
11551,18284,152244,IN04B086,intrinsic,acetylcholine,7314,21944,MNfl35,motor,glutamate,Fe reductor,15,15
11552,18284,152244,IN04B086,intrinsic,acetylcholine,3357,156857,MNfl35,motor,glutamate,Fe reductor,10,10
11553,18288,163475,IN21A060,intrinsic,glutamate,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,7,-7
11554,18288,163475,IN21A060,intrinsic,glutamate,11199,13300,MNfl36,motor,glutamate,Sternal anterior rotator,7,-7
11555,18288,163475,IN21A060,intrinsic,glutamate,8991,15446,MNfl52,motor,glutamate,Ta levator,5,-5
11556,18288,163475,IN21A060,intrinsic,glutamate,11488,22215,MNfl36,motor,glutamate,Sternal anterior rotator,12,-12
11557,18295,18712,IN04B037,intrinsic,acetylcholine,5943,11706,MNfl39,motor,glutamate,Ti extensor,202,202
11558,18295,18712,IN04B037,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,75,75
11559,18295,18712,IN04B037,intrinsic,acetylcholine,19046,12761,MNfl24,motor,glutamate,Acc. ti flexor,20,20
11560,18295,18712,IN04B037,intrinsic,acetylcholine,5770,13115,MNfl41,motor,glutamate,Ti extensor,178,178
11561,18295,18712,IN04B037,intrinsic,acetylcholine,22711,13464,MNfl53,motor,glutamate,Tergopleural/Pleural promotor,17,17
11562,18295,18712,IN04B037,intrinsic,acetylcholine,19009,14536,MNfl37,motor,glutamate,Tr extensor,7,7
11563,18295,18712,IN04B037,intrinsic,acetylcholine,7756,16250,MNfl54,motor,glutamate,Tergopleural/Pleural promotor,38,38
11564,18295,18712,IN04B037,intrinsic,acetylcholine,10966,20386,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,10,10
11565,18319,103399,IN08A041,intrinsic,glutamate,19149,11226,MNfl35,motor,glutamate,Fe reductor,33,-33
11566,18319,103399,IN08A041,intrinsic,glutamate,22286,12891,MNfl44,motor,glutamate,Fe reductor,53,-53
11567,18319,103399,IN08A041,intrinsic,glutamate,3698,14346,MNfl17,motor,unknown,Pleural remotor/abductor,13,-13
11568,18319,103399,IN08A041,intrinsic,glutamate,10455,18983,MNfl35,motor,glutamate,Fe reductor,21,-21
11569,18348,23250,IN06A059,intrinsic,gaba,7310,10055,MNwm18,motor,glutamate,b3,25,-25
11570,18348,23250,IN06A059,intrinsic,gaba,14349,10571,MNhm42,motor,glutamate,haltere,86,-86
11571,18348,23250,IN06A059,intrinsic,gaba,13025,17216,MNhm43,motor,glutamate,haltere,51,-51
11572,18362,12475,IN19A029,intrinsic,gaba,23361,13952,MNfl38,motor,glutamate,ltm1-tibia,46,-46
11573,18362,12475,IN19A029,intrinsic,gaba,215,14069,MNfl32,motor,glutamate,ltm,23,-23
11574,18362,12475,IN19A029,intrinsic,gaba,8425,15818,MNfl15,motor,glutamate,ltm2-femur,9,-9
11575,18362,12475,IN19A029,intrinsic,gaba,10738,19092,MNfl23,motor,glutamate,ltm,30,-30
11576,18362,12475,IN19A029,intrinsic,gaba,11623,20612,MNfl19,motor,glutamate,ltm1-tibia,5,-5
11577,18362,12475,IN19A029,intrinsic,gaba,16876,24139,MNfl04,motor,unclear,ltm,11,-11
11578,18373,23444,IN12B058,intrinsic,gaba,16635,155853,MNfl16,motor,glutamate,Sternal adductor,7,-7
11579,18388,21213,IN20A.22A029,intrinsic,acetylcholine,16758,11786,MNfl32,motor,glutamate,ltm,20,20
11580,18388,21213,IN20A.22A029,intrinsic,acetylcholine,20654,12628,MNfl55,motor,glutamate,Tergopleural/Pleural promotor,16,16
11581,18388,21213,IN20A.22A029,intrinsic,acetylcholine,11044,13819,MNfl27,motor,glutamate,Acc. ti flexor,21,21
11582,18388,21213,IN20A.22A029,intrinsic,acetylcholine,11169,15367,MNfl27,motor,glutamate,Acc. ti flexor,39,39
11583,18388,21213,IN20A.22A029,intrinsic,acetylcholine,21703,15434,MNfl50,motor,glutamate,Ta depressor,15,15
11584,18388,21213,IN20A.22A029,intrinsic,acetylcholine,19604,16897,MNfl48,motor,glutamate,Ta depressor,16,16
11585,18388,21213,IN20A.22A029,intrinsic,acetylcholine,22057,20373,MNfl43,motor,glutamate,Acc. ti flexor,11,11
11586,18388,21213,IN20A.22A029,intrinsic,acetylcholine,10966,20386,MNfl56,motor,glutamate,Tergopleural/Pleural promotor,17,17
11587,18388,21213,IN20A.22A029,intrinsic,acetylcholine,18175,26658,MNfl42,motor,glutamate,Acc. ti flexor,9,9
11588,18388,21213,IN20A.22A029,intrinsic,acetylcholine,14717,26777,MNfl42,motor,unclear,Acc. ti flexor,6,6
11589,18388,21213,IN20A.22A029,intrinsic,acetylcholine,5284,154804,MNfl47,motor,unknown,Ta depressor,16,16
11590,18388,21213,IN20A.22A029,intrinsic,acetylcholine,2625,165511,MNfl46,motor,glutamate,Ta depressor,5,5
11591,18389,10274,INXXX464,intrinsic,acetylcholine,19149,11226,MNfl35,motor,glutamate,Fe reductor,85,85
